,CASRN,smiles,LogLD
1808,145071-49-4,CC(C)C1=CC=C(C=C1)OC(=O)N2CCC=C(C2)/C=N/OC,3
1809,14520-53-7,C=CCOC1=CC=CC=C1C(=O)N,2.892094603
1810,14527-26-5,CSC(=N)N.OS(=O)(=O)O,2.903089987
1811,1453-58-3,CC1=CC=NN1,3.001445241
1812,1455-42-1,CC(C)(CO)C1OCC2(CO1)COC(OC2)C(C)(C)CO,3.397940009
1813,145650-60-8,CCOP(OC1=C(C=C(C=C1C)C(C)(C)C)C(C)(C)C)OC2=C(C=C(C=C2C)C(C)(C)C)C(C)(C)C,3.301029996
1814,145701-23-1,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,3.602059991
1815,1459-93-4,COC(=O)C1=CC(=CC=C1)C(=O)OC,3.504470862
1816,146-22-5,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,2.916453949
1817,14605-22-2,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,3.698970004
1818,14628-06-9,CC1=NC2=C(C=CC=C2OC(=O)NC)C=C1,2.079181246
1819,14631-45-9,CCOCCC#N,3.456366033
1820,1464-53-5,C1C(O1)C2CO2,1.892094603
1821,1464-69-3,CC(=C)C(=O)OCCOC=C,3.773786445
1822,14641-96-4,C[C@@](CO)(C1=CC=CC=C1)C(=O)OC2CC3CCC(C2)N3C.Cl,3.041392685
1823,1465-26-5,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl.Cl,1.716003344
1824,14652-09-6,C[N+](C)(CCBr)N.[Br-],3.505149978
1825,1466-82-6,CC(=O)OC1=CC=CC=C1C(=O)OC(=O)C2=CC=CC=C2OC(=O)C,3.342422681
1826,14663-23-1,C1C(=NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],3.871105701
1827,14663-66-2,CCCCOP(=O)(OCCCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,1.799340549
1828,14663-67-3,CCCOP(=O)(OCCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,1.903089987
1829,14663-71-9,C1=CC(=CC=C1[N+](=O)[O-])OP(=O)(OCCCCl)OCCCCl,1.51851394
1830,14663-72-0,CC(COP(=O)(OCC(C)Cl)OC1=CC=C(C=C1)[N+](=O)[O-])Cl,2.238046103
1831,14667-55-1,CC1=CN=C(C(=N1)C)C,2.906335042
1832,1467-79-4,CN(C)C#N,2.164352856
1833,146764-26-3,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(CCCCC1)C,2.800029359
1834,14679-73-3,CCOC(=O)NNC1=NN=CC2=CC=CC=C21,2.50242712
1835,14689-51-1,C1=CC2=C(C(=C1)[N+](=O)[O-])N=C(N2)C(F)(F)F,1.023869501
1836,14689-56-6,C12=C(C(=C(C(=C1Br)Cl)Br)Cl)N=C(N2)C(F)(F)F,0.535800291
1837,14689-57-7,C1=C(C=C(C2=C1NC(=N2)C(F)(F)F)I)I,1.477121255
1838,14689-58-8,C1=CC(=C(C2=C1NC(=N2)C(F)(F)F)[N+](=O)[O-])Br,1.131394082
1839,14689-59-9,C12=C(C(=C(C(=C1Cl)Br)Br)Cl)N=C(N2)C(F)(F)F,0.535800291
1840,14689-97-5,CC(OCCCl)OCCCl,2.491361694
1841,14697-46-2,C(CC(CO)O)CO,3.892094603
1842,14698-29-4,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,2.720159303
1843,147-24-0,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,2.698970004
1844,147-47-7,CC1=CC(NC2=CC=CC=C12)(C)C,3.301029996
1845,147-61-5,CC1=C(C(=O)NC(=O)N1)CO,3.698970004
1846,147-84-2,CCN(CC)C(=S)S,3
1847,1470-35-5,C1=CC=C(C=C1)C2C(=O)C3=C(C2=O)C=C(C=C3)Br,2.176091259
1848,1470-37-7,C1=CC=C(C=C1)C2C(=O)C3=C(C2=O)C(=CC=C3)Br,2.872156273
1849,1470-94-6,C1CC2=C(C1)C=C(C=C2)O,3.511883361
1850,1471-51-8,CCCCC(CC)(COC(=O)N)COC(=O)N,2.820857989
1851,1471-52-9,CC(C)(COC(=O)N)COC(=O)N,3.399327532
1852,147126-62-3,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@@H]2O[C@H](CS2)O)C(C)C,3.301029996
1853,147150-35-4,CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)C(=O)OC)F,3.698970004
1854,147160-51-8,CC1=NN(C=C1)C(=O)NCCCCCCNC(=O)N2C=CC(=N2)C,3.685741739
1855,147160-52-9,CC1=NN(C=C1)C(=O)NCCCCNC(=O)N2C=CC(=N2)C,3.662757832
1856,14731-78-3,CCOC(=O)/C=C/C1=CC2=C(C=C1)OCO2,2.976808337
1857,147315-50-2,CCCCCCOC1=CC(=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)O,3.301029996
1858,14733-73-4,C1=CC2=C(C=C1Br)NC(=O)O2,3.021189299
1859,14733-77-8,C1=CC2=C(C=C1N)NC(=O)O2,3
1860,14734-96-4,CCOP(=O)(OCC)SCSC1=C(C=CC(=C1)Cl)Cl,1.579783597
1861,14736-30-2,CCC1=CC(=O)C2=CC=CC=C2O1,3.146128036
1862,1474-80-2,CCOP(=O)(OCC)OP(=O)(N(C)C)N(C)C,0.579783597
1863,14745-61-0,CC1=C(C(=O)OC2=C1C=CC(=C2)OP(=O)(OCCCCCl)OCCCCCl)Cl,2
1864,14759-04-7,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)OC,3.053078443
1865,14759-05-8,CC(C)OC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCC4CCCCN4C,3.301029996
1866,1476-98-8,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O.Cl,2.567026366
1867,14763-60-1,CS(=O)(=O)C1=CC=C(C=C1)O,3.499687083
1868,14763-62-3,CC1=CC(=CC(=C1S(=O)(=O)C)C)O,3
1869,14765-30-1,CCC(C)C1CCCCC1=O,3.380211242
1870,14769-73-4,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,2.681241237
1871,1477-19-6,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC=C(C=C3)O,4.079181246
1872,1477-79-8,CC1=CC=CC=C1C(C2=CC=CC=C2)(C(C)CN(C)C)O.Cl,2.267171728
1873,1478-61-1,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O,3.531478917
1874,14788-97-7,C(C(Cl)Cl)(S(=O)C(C(Cl)Cl)Cl)Cl,1.875061263
1875,148-01-6,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,2.77815125
1876,148-18-5,CCN(CC)C(=S)[S-].[Na+],3.335457901
1877,148-24-3,C1=CC2=C(C(=C1)O)N=CC=C2,3.079181246
1878,148-69-6,CCN(CCC#N)C1=CC=CC(=C1)C,3.56937391
1879,148-72-1,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],2.959518377
1880,148-79-8,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,3.491805102
1881,148-82-3,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,1.127104798
1882,148-97-0,C1=CC=C(C=C1)/[N+](=N/O)/[O-],2.69019608
1883,14814-09-6,CCO[Si](CCCS)(OCC)OCC,3.785899028
1884,14816-18-3,CCOP(=S)(OCC)O/N=C(\C#N)/C1=CC=CC=C1,2.477121255
1885,14816-20-7,CCOP(=S)(OCC)O/N=C(/C#N)\C1=CC=CC=C1Cl,3.698970004
1886,14817-09-5,CCCCCCCCCCOC1=C(C=C(C=C1OC)C(=O)N)OC,3.217483944
1887,1483-72-3,C1=CC=C(C=C1)[I+]C2=CC=CC=C2.[Cl-],1.77815125
1888,14838-15-4,C[C@H]([C@H](C1=CC=CC=C1)O)N,3.173186268
1889,14845-06-8,CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,2.875061263
1890,14845-08-0,CC(C)C1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,3.176091259
1891,148477-71-8,CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl,3.301029996
1892,148504-51-2,CCCC1=C(C2=NC(=O)NN2C(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,2.477121255
1893,14852-17-6,C(CN)N.OP(=O)(O)O,3.301029996
1894,14858-73-2,CCCCC(CC)COC(=O)OCC(CC)CCCC,3.301029996
1895,1486-39-1,CCSP(=O)(SCC)SCC,2.301029996
1896,14860-53-8,CC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-].[K+].[K+].[K+].[K+],2.716003344
1897,14860-89-0,CC(C)C1=CC(=CC=C1)C(C)(C)O,3.77815125
1898,14861-06-4,C/C=C/C(=O)OC=C,3.812913357
1899,14863-40-2,CC1=CC2=C(C=C1Cl)N=C(N2)C(F)(F)F,1.740362689
1900,14863-50-4,C12=C(C(=C(C(=C1Cl)[N+](=O)[O-])Cl)[N+](=O)[O-])N=C(N2)C(F)(F)F,2.068185862
1901,149-29-1,C1C=C2C(=CC(=O)O2)C(O1)O,1.443966678
1902,149-30-4,C1=CC=C2C(=C1)NC(=S)S2,2
1903,149-32-6,C([C@H]([C@H](CO)O)O)O,4.172213604
1904,149-44-0,C(O)S(=O)[O-].[Na+],3.544068044
1905,149-57-5,CCCCC(CC)C(=O)O,3.391067494
1906,149-64-4,CCCC[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[Br-],3.017033339
1907,149-74-6,C[Si](C1=CC=CC=C1)(Cl)Cl,3.041392685
1908,1490-04-6,CC1CCC(C(C1)O)C(C)C,3.435229879
1909,14901-07-6,CC1=C(C(CCC1)(C)C)C=CC(=O)C,3.661812686
1910,14901-08-7,C/[N+](=N/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/[O-],2.431363764
1911,1491-41-4,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O,1.84509804
1912,1491-59-4,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,-0.096910013
1913,14919-77-8,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,3.72427587
1914,1492-02-0,CC(C)(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=CC=C2,2.698970004
1915,149253-65-6,COC(=O)CSC1=C(C=C(C(=C1)N=C2N3CCCCN3C(=O)S2)F)Cl,3.495405563
1916,14929-11-4,CC(C)(C(=O)OCCCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)Cl,3.86332286
1917,1493-13-6,C(F)(F)(F)S(=O)(=O)O,3.136223644
1918,14938-42-2,C1=CC2=C(C(=C1)S(=O)(=O)[O-])C(=O)C3=C(C2=O)C=CC=C3S(=O)(=O)[O-].[K+].[K+],4.176091259
1919,149543-07-7,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCN3CCCCC3)C)C.Cl,2.559906625
1920,14959-86-5,CCCC/C=C\CCCCCCOC(=O)C,4.128076013
1921,1496-94-2,CCCP(=O)(CCC)CCC,3.149219113
1922,14960-06-6,CCCCCCCCCCCCN(CCC(=O)O)CCC(=O)[O-].[Na+],4.495544338
1923,1497-39-8,CCOP(=S)(CC)OC1=CC=C(C=C1)Cl,1.977723605
1924,14974-71-1,C1C(O1)CSCC2CO2,1.505149978
1925,1498-51-7,CCOP(=O)(Cl)Cl,2.342422681
1926,1498-64-2,CCOP(=S)(Cl)Cl,2.954242509
1927,14984-58-8,CCOP(=O)(OCC)OC1=CC=C(C=C1)N,3
1928,14984-68-0,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,3.297979244
1929,149877-41-8,CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC,3.424080883
1930,149961-52-4,CC1=CC(=C(C=C1)C)OCC2=CC=CC=C2/C(=N\OC)/C(=O)NC,3.698970004
1931,149968-48-9,CCCCCCCCC=CCCCCCCCCCCCC(=O)NCCCN(C)C,3.301029996
1932,149979-41-9,CC/C(=N\OC/C=C/Cl)/C1=C(CC(CC1=O)C2CCOCC2)O,3.698970004
1933,150-19-6,COC1=CC=CC(=C1)O,2.775974331
1934,150-38-9,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+].[Na+],3.33243846
1935,150-50-5,CCCCSP(SCCCC)SCCCC,3.089316237
1936,150-68-5,CN(C)C(=O)NC1=CC=C(C=C1)Cl,3.022428371
1937,150-78-7,COC1=CC=C(C=C1)OC,3.556302501
1938,150-86-7,C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C,3.698970004
1939,1501-84-4,CC(C12CC3CC(C1)CC(C3)C2)N.Cl,2.806179974
1940,150114-71-9,C1=C(C(=C(N=C1Cl)C(=O)O)Cl)N,3.698970004
1941,15037-58-8,CNC(=O)OC1=C(C=C(C=C1)CC=C)OC,2.397940009
1942,15037-62-4,CC1=CC(=C(C=C1)C(C)C)OP(=S)(OC)OC,2.875061263
1943,15037-64-6,COC1=C(C=CC(=C1)CC=C)OP(=S)(OC)OC,2.397940009
1944,15037-65-7,C/C=C/C1=CC(=C(C=C1)OP(=S)(OC)OC)OC,2.397940009
1945,1504-74-1,COC1=CC=CC=C1C=CC=O,3.698970004
1946,150433-14-0,CC(C(=O)O)O.CN1CC2=C(C1)CN(C2)C3=C(C=C4C(=C3F)N(C=C(C4=O)C(=O)O)C5CC5)F,3.023663918
1947,1505-95-9,CC(C)C(CCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)N,3.012837225
1948,1508-75-4,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,2.937016107
1949,150824-47-8,CCN(CC1=CN=C(C=C1)Cl)/C(=C/[N+](=O)[O-])/NC,3.197280558
1950,151-05-3,CC(=O)OC(C)(C)CC1=CC=CC=C1,3.51851394
1951,151-06-4,CC(C)(CC1=CC=C(C=C1)Cl)N.Cl,2.176091259
1952,151-41-7,CCCCCCCCCCCCOS(=O)(=O)O,3.113943352
1953,151-50-8,[C-]#N.[K+],0.95114316
1954,151-56-4,C1CN1,1.176091259
1955,151-67-7,C(C(F)(F)F)(Cl)Br,3.754348336
1956,1511-67-7,CP(=O)(O)F,2.477121255
1957,15112-89-7,CN(C)[Si](N(C)C)N(C)C,2.773786445
1958,15121-11-6,C1C(OS(=O)O1)CCl,1.477121255
1959,15129-36-9,CCO[Si](CNCCCCCCN)(OCC)OCC,2.698970004
1960,151327-04-7,CCCC1=NC2=CC=NN2C(=C1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)NCCN6CCOCC6,2.477121255
1961,151327-07-0,CCCC1=NC2=CC=NN2C(=C1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)Cl,2.477121255
1962,151327-11-6,CCCC1=NC2=CC=NN2C(=C1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)NCCN6CCCC6,2.477121255
1963,151327-12-7,CCCC1=NC2=CC=NN2C(=C1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)N,2.477121255
1964,15148-80-8,CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O.Cl,2.71432976
1965,1515-76-0,CC(=O)O/C=C/C=C,2.851258349
1966,1516-01-4,C/C=C/C=C/C#N,2.852479994
1967,1516-67-2,CCOP(=S)(N=[N+]=[N-])OCC,0.698970004
1968,15165-67-0,C[C@H](C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,2.753583059
1969,15165-67-0,C[C@H](C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,2.84260924
1970,151789-06-9,CC(C)CCCCCCCCCCOCCCN,3.06069784
1971,15180-03-7,C=CC[N@@+]12[C@@H]3[C@]4(C5=CC=CC=C5N/6[C@H]4/C(=C\N7[C@H]8/C(=C6)/[C@@H]9/C(=C\CO)/C[N@+]4([C@H]([C@]8(C5=CC=CC=C75)CC4)C9)CC=C)/[C@@H](C3)/C(=C\CO)/C1)CC2.[Cl-].[Cl-],1.440909082
1972,15180-47-9,CCN(CC)C[Si](OCC)(OCC)OCC,3.477121255
1973,152-02-3,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,2.977266212
1974,152-11-4,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,2.045322979
1975,152-16-9,CN(C)P(=O)(N(C)C)OP(=O)(N(C)C)N(C)C,1.255272505
1976,152-20-5,COP(=O)(OC)SC,1.176091259
1977,152-62-5,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,3.662757832
1978,152-72-7,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,2.710117365
1979,15206-55-0,COC(=O)C(=O)C1=CC=CC=C1,3.924279286
1980,15208-16-9,CNC1=NC(=NC(=N1)N(CCO)CCO)NC2=CC(=C(C=C2)/C=C/C3=C(C=C(C=C3)NC4=NC(=NC(=N4)NC)N(CCO)CCO)S(=O)(=O)O)S(=O)(=O)O,4.176091259
1981,15214-89-8,CC(C)(CS(=O)(=O)O)NC(=O)C=C,3.558108302
1982,15217-42-2,C1=CC=C2C(=C1)[N-]N=N2.[Na+],3.06069784
1983,1522-41-4,CCOC(=O)C(C(=O)C)F,2.243038049
1984,1522-92-5,C(C(CBr)(CBr)CBr)O,3.301029996
1985,15220-87-8,CC=C.CC=C.CC=C.CC=C.CC=C,3.698970004
1986,152264-27-2,C1=CC(=CN=C1)CN2C(=O)C3=C(C=CC(=C3)OC4=CC=C(C=C4)Cl)N=N2,3.301029996
1987,152264-48-7,C1=CC(=CN=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)OC4=CC=C(C=C4)Cl,3.301029996
1988,152264-74-9,C1=CC(=CN=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)N(C4=CC=C(C=C4)C#N)C5=CC=C(C=C5)C#N,3.301029996
1989,15245-44-0,C1=C(C(=C(C(=C1[N+](=O)[O-])[O-])[N+](=O)[O-])[O-])[N+](=O)[O-].[Pb+2],3.301029996
1990,15263-52-2,CN(C)C(CSC(=O)N)CSC(=O)N.Cl,2.397940009
1991,15263-53-3,CN(C)C(CSC(=O)N)CSC(=O)N,2.352182518
1992,15267-95-5,CCO[Si](CCl)(OCC)OCC,3.342422681
1993,15287-51-1,CCCCOC(=O)N1C(=C(N=C1Br)Br)Br,1.643452676
1994,15299-99-7,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,3.516376699
1995,153-87-7,CC1=C(C2=CC(=C(C=C2N1)OC)OC)CCN3CCN(CC3)C4=CC=CC=C4,3
1996,1530-32-1,CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],2.301029996
1997,15301-48-1,CCC(=O)N1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C#N)(C4=CC=CC=C4)C5=CC=CC=C5,2.149219113
1998,15302-91-7,C[N+]1(CCCCC1)C,2.431363764
1999,15307-79-6,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],1.72427587
2000,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,2.076154792
2001,15307-93-4,C1=CC=C(C=C1)NC2=C(C=CC=C2Cl)Cl,3.698970004
2002,15308-01-7,C1=CC=C(C=C1)N(C2=C(C=CC=C2Cl)Cl)C(=O)CCl,3.698970004
2003,1531-95-9,C1CCN(CC1)C2CCC(CC2)O,3.698970004
2004,1531-97-1,CCC(=O)OC1CCC(CC1)N2CCCCC2,3.29666519
2005,15310-01-7,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,3.806179974
2006,1532-00-9,CC(C)C(=O)OC1CCC(CC1)N2CCCCC2,3.498310554
2007,1532-06-5,C1CCC(CC1)C(=O)OC2CCC(CC2)N3CCCCC3,3.397940009
2008,1532-12-3,COC1=CC(=CC(=C1OC)OC)C(=O)OC2CCC(CC2)N3CCCCC3,2.812913357
2009,1532-14-5,C1CCN(CC1)C2CCC(CC2)OC(=O)C3=CC=C(C=C3)[N+](=O)[O-],3.511883361
2010,153233-91-1,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,3.609855168
2011,15336-82-0,CCC1(C(=O)N(C(=O)N1CC2CO2)CC3CO3)C,2.397940009
2012,15351-05-0,C[N+]1(CCCCCC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)C(=N)[O-].I,3.447158031
2013,153719-23-4,CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,3.603096717
2014,153719-38-1,CN1COCN=C1N[N+](=O)[O-],3.176091259
2015,15375-84-5,[Na+].[Na+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,3.301029996
2016,15386-51-3,CCN(CC)CCNC1=C(C=C(C2=C1C=CC=N2)C)Cl,2.954242509
2017,15396-00-6,CO[Si](CCCN=C=O)(OC)OC,2.838219222
2018,154-21-2,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,3.920253804
2019,154-23-4,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,4
2020,154-82-5,CCCC1=CC(=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)COC3=C(C=C(C=C3)CCC)OC)OC,3.010723865
2021,15421-84-8,CCN(CC)C1=CC(=NC2=NC=NN12)C,2.371067862
2022,15435-29-7,C1=C(C=C(C(=C1CC2=C(C(=CC(=C2)Cl)Br)O)O)Br)Cl,3.568201724
2023,15440-46-7,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC(=C(C=C3)OC)F)C(=O)[O-])C.[K+],3.84509804
2024,15440-48-9,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC(=C(C=C3)Cl)Cl)C(=O)[O-])C.[K+],3.397940009
2025,15440-51-4,CC1=C(C=C(C=C1)OCC(=O)N[C@H]2[C@@H]3N(C2=O)[C@H](C(S3)(C)C)C(=O)[O-])Cl.[K+],3.352182518
2026,15446-08-9,C1=CC(=CC=C1SCCCCO)Cl,3.146128036
2027,15457-05-3,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],3.954242509
2028,15458-87-4,CC[Si]1(N[Si](N[Si](N1)(CC)CC)(CC)CC)CC,3.283301229
2029,1546-95-8,C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.158362492
2030,154619-51-9,C[C@@H]1CN(C[C@@H](O1)C)CCCCCCCCNC(=O)OC2=CC3=C(C=C2)N([C@@H]4[C@]3(CCN4C)C)C,1.748188027
2031,154619-56-4,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NCCCCCCCCN4CCOCC4)C)C,1.361727836
2032,154619-58-6,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NCCCCCCCCN4CCN(CC4)C)C)C,1.442479769
2033,154619-64-4,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NCCCCCCCCCCN4CCOCC4)C)C,1.602059991
2034,154619-66-6,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NCCCCCCCCN4CCSCC4)C)C,1.376576957
2035,154619-76-8,CCN(CC)CCCCCCCCCCNC(=O)OC1=CC2=C(C=C1)N([C@@H]3[C@]2(CCN3C)C)C,1.149219113
2036,154619-86-0,CCCN(CCC)CCCCCCCCNC(=O)OC1=CC2=C(C=C1)N([C@@H]3[C@]2(CCN3C)C)C,1.261976191
2037,154619-91-7,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NCCCCCCCCCCN4CCCCC4)C)C,1.184691431
2038,154702-15-5,CCCCC(CC)COC(=O)C1=CC=C(C=C1)NC2=NC(=NC(=N2)NC3=CC=C(C=C3)C(=O)NC(C)(C)C)NC4=CC=C(C=C4)C(=O)OCC(CC)CCCC,3.301029996
2039,15471-17-7,C1=CC=[N+](C=C1)CCCS(=O)(=O)[O-],3.698970004
2040,154825-97-5,CC(C)(C1=CC=C(C=C1)Br)C(=O)OC,3.301029996
2041,155-41-9,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[Br-],3.531478917
2042,15503-86-3,C/C=C\1/C[C@H]([C@@](C(=O)OCC2=CC[N+]3([C@H]2[C@@H](CC3)OC1=O)[O-])(CO)O)C,1.681241237
2043,15518-76-0,C1[C@H]2[C@@]1(C(=O)NC2=O)C3=CC=C(C=C3)Cl,3.190331698
2044,15520-10-2,CC(CCCN)CN,3.227886705
2045,15520-11-3,CC(C)(C)C1CCC(CC1)OC(=O)OOC(=O)OC2CCC(CC2)C(C)(C)C,3.698970004
2046,15523-43-0,CCCCCCOCCOCCOCC,3.691965103
2047,1553-34-0,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24.Cl,3.164352856
2048,1553-60-2,CC(C)CC1=CC=C(C=C1)CC(=O)O,3.361727836
2049,15536-01-3,CCP(=O)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],0.176091259
2050,15545-38-7,CC1=CC=C(C=C1)OCC(=O)N[C@H]2[C@@H]3N(C2=O)[C@H](C(S3)(C)C)C(=O)[O-].[K+],3.273001272
2051,15545-42-3,CC1=C(C=CC(=C1)OCC(=O)N[C@H]2[C@@H]3N(C2=O)[C@H](C(S3)(C)C)C(=O)[O-])Cl.[K+],3.602059991
2052,15545-48-9,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,3.934498451
2053,1555-58-4,CN(CCC#N)CCC#N,2.949390007
2054,155569-91-8,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)NC)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)O,3.445396606
2055,155601-30-2,C1=NN(C(=C1N)N)CCO.OS(=O)(=O)O,3.301029996
2056,15574-96-6,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,2.612783857
2057,1559-35-9,CCCCC(CC)COCCO,3.488550717
2058,156-60-5,C(=C/Cl)\Cl,3.091666958
2059,156-62-7,[Ca++].NC#N,2.664171705
